text,id,retweet_count,reply_count,like_count,topic,reception
GOP could halt funding of Biden's vaccine mandate by allowing a government shutdown | The Post Millennial https://t.co/BY6HuNwbf0,1466128609945350144,0,0,0,,
"CNBC’s Cramer Calls on White House to Require Vaccination for All Americans — ‘Have the Military Run It’

People still watch this dumbass? https://t.co/gMXWYNTa2v",1466128608095780866,0,0,0,,
No more talk of delta. Right?? Now it’s vax jab jab jab. Booster booster jab jab no boarder jab. Fauci. The self appointments god of science more fear. We have the Moronic variant. Delta gone. What’s next on the Greek ABCs. One case.  #STOPTHEFEAR,1466128606246154250,0,0,1,,
"Marcus Lamb, head of Daystar, a large Christian network that discouraged vaccines, dies after getting #covid-19

https://t.co/XGy9q2e2dg",1466128603901538307,0,0,0,,
well I’m vaccinated & I’m salty 😂😭,1466128602215424002,0,0,0,,
"Omnicrom has arrived in the US. The first reported case has been found in California. Stay safe folks remember to get vaccinated, eat right, exercise and get your annual checkups done.",1466128601959608326,0,0,0,,
"Australia today...

Vaccinating others against their will with threats of job loss and social exclusion = Mainstream 

Objecting to being injected with experimental medicines = Right wing extremist",1466128599736479744,0,0,0,,
The thing about OMICRON is that YOU CAN JUST GET VACCINATED & BOOSTED AND MOVE ON,1466128596251017216,0,0,0,,
"The vaccine immunity problem

Hard data counters widespread public misinformation that claimed “virtually all"" patients hospitalized and dying of Covid-19 are unvaccinated. 

https://t.co/JggyHHwaKd",1466128595802198018,0,0,0,,
">The person was fully vaccinated and is experiencing ""mild symptoms, which are improving at this point,"" Fauci said.

sensible discourse wen?

 https://t.co/BYsjY6Gmvd",1466128594321641472,1,0,1,,
"I'm baffled by the idea that the government can force you to wear a piece of cloth over your chest, but can't force you to wear a piece of cloth over your mouth.

I'm also baffled that the federal government can't force you to take a vaccine, but can force you to birth a child.",1466128591385763840,15,1,30,,
When I was a kid I got made fun of for being afraid to get shots at the Doctor’s office. Those same people that made fun of me are scared to get vaccinated now 😂🤡,1466128580652449804,0,0,1,,
"so a 51-vote threshold on an amendment on vaccine mandate would mean a repeat of the failed vote we had in September, which is more confusing because there's a CRA process under way anyways",1466128580212056074,1,1,3,,
Court Orders FDA To Release Pfizer Shot Data https://t.co/QCvTPgV1aH,1466128574352662532,0,0,0,,
"The #omicron variant has been found in the US. The person returned to California from South Africa 22/11, tested positive the 29th. They're vaccinated X2, but no booster. So far symptoms are mild. 

#WearAMask
#GetVaccinatedNow

https://t.co/DtkPmEJXDh",1466128571269853192,0,0,0,,
"NIGERIA – 0% COVID deaths!

Vax rate:  less than 2%
Population:  200 million
COVID deaths:  3K (virtually 0%)

The secret to their success?  HCQ, which they’ve used for years to prevent malaria.

#COVID19 #covidvariant #vaccinated #Fauci #OmicronVariant #Omicron #BidenDelivers https://t.co/ffFmc6r9kA",1466128569420107784,0,0,0,,
"The EU-wide vaccination rate stands at 66%
#MandatoryCovidJabs https://t.co/kEoH1dg2JD",1466128560360407044,0,0,0,,
"A teacher at my child’s school tested positive for Corona.

She is TRIPLE vaccinated.",1466128556963082241,1,0,3,,
Bullish on $JABS! Selling everything and going all in shares of Moderna & Pfizer.. 😂 https://t.co/ARH041Rsij,1466128556224880652,0,0,0,,
"🚨NEW: Fauci says evidence shows Omicron may be more infectious and *EVADE VACCINE PROTECTION* in announcing everyone coming into the US must be tested within 24 hours, regardless of vaccination status.",1466128553431425026,0,1,1,,
Hello in case anyone is interested I am feeling on the brink of death like why did the booster hit me 10 times harder than the vaccine itself,1466128541813248000,0,1,3,,
Canada’s New COVID-19 Vaccination Travel Requirements Come Into Force https://t.co/lmSMfQO94o via @immigrationca https://t.co/Mv5M3dpgtV,1466128541242867715,0,0,0,,
Coronavirus Crisis: WHO urges those at risk from disease to delay travel if not fully vaccinated - BBC News https://t.co/FqZLbWQi8S https://t.co/mKFauPklW0,1466128541037301767,0,0,0,,
"The #WHO should force developed countries to send their excessive stocks of vaccines to developing countries that haven't been unable to give even one dose to their healthcare workers. Why push 3rd doses booster shots to the vaccinated, when the rest of the world haven't had one?",1466128539153952768,0,0,0,,
The Billionaire Chairman Of Vaccine Maker Moderna Wants To Reinvent Scientific Entrepreneurship via @forbes https://t.co/vNTTdXBphv,1466128535060467723,0,0,0,,
If you buy a ticket from me please be vaccinated lol no refunds 😂,1466128534691274761,0,0,0,,
"Employers need to take a sensitive and nuanced approach to vaccination https://t.co/oPRvEyArPc 
If it makes people unwilling to go to that business....",1466128530131996673,0,0,0,,
Hundreds of NYC jailers face suspension over vaccine mandate - It was delayed a month for jail workers because of existing staffing shortages.Jail workers who’ve applied for religious or medical e... - https://t.co/6BMNEp489J https://t.co/SBJov3dwGW,1466128528534306816,0,0,0,,
"“Stéphane Bancel… told the Financial Times there’s no world where current vaccines are as effective as they have been against the delta variant. And he suggested the drop-off could be significant.”

https://t.co/unvWAppHGD",1466128527380475907,0,1,1,,
"Hello, from the post-jab observation area in the @montanastate vaccination clinic. Appointments recommended but walk-ins accepted!",1466128520384372740,0,0,1,,
fully vaxxed = 3 shots. get a booster. https://t.co/NLDVBE1BzR https://t.co/1xjFg0fwus,1466128518299873281,0,0,0,,
"I’m not against vaccines, I’m just scared of the unknown. The fact that we don’t know the side effects of the Covid shot 2-10 years from now is scary.",1466128514013274112,0,0,0,,
My step sister has Covid. She has no symptoms because she’s vaccinated. Tell me vaccines don’t work.,1466128512931217413,0,1,0,,
"Hey @PressSec … you forgot to mention WHO GOT THE VACCINE DEVELOPED ??

#SayHisName",1466128510469107714,0,0,0,,
"Did you lock yourself in your home?
Walk in the woods with a mask on? 😂
Keep Grandma isolated while she atrophied?
Use enough hand sanitizer to kill healthy bacteria?

Scotus Wade Covid Booster Vaccine #OmicronVariant #AtGrandmasHouse #December1st Gold Star
Biden with Covid",1466128509315817479,1,1,0,,
"Where can I get vaccine certificates?

On price",1466128508980183040,0,0,0,,
"With developing nations unable to access COVID vaccines, Omicron could present a major problem. Here's why https://t.co/2C5fu1rPSh via @ABCaustralia",1466128503502376961,0,0,1,,
"This is insane:According to The Washington Post, President Biden is expected to announce Thursday that everyone entering the U.S. would have to be tested for the coronavirus one day before boarding their flights, regardless of their country of origin or their vaccination status.",1466128494417621004,22,28,52,,
"“Conservatives on both sides of the Capitol are privately plotting to force a government shutdown Friday in an effort to defund the Biden administration’s vaccine mandate on the private sector, multiple GOP sources told Playbook.”

This sounds real dumb. https://t.co/gMl4D4Bqxa",1466128491460497409,0,0,0,,
If only there were a vaccine for Omicron conspiracies. Those are super contagious,1466128485580251139,2,1,4,,
if we go back into lockdown quarantine everyone BEST stay inside and get vaxxed bc https://t.co/rL16qLUKL7,1466128483508174849,0,0,0,,
"OPEN FOR BUSINESS: The first tourists in some 20 months since the COVID-19 pandemic started, arrived in Fiji. About 90% of the island's population has had at least two vaccine doses, according to the country's ministry of health and medical services. https://t.co/IlM9JgyFPh https://t.co/3buQmESHVl",1466128476075876355,8,3,44,,
If u can stil get it and spread and or die from or explain to me again why get it ??? Hell fully vaccinated people dying from they they vaccinated for 🥴🥴🥴,1466128474762973188,0,0,0,,
"At least two dozen Texas Republican lawmakers have called for a fourth special session, many looking to ban COVID-19 vaccine mandates. https://t.co/E9Vj2ZOB61",1466128473446096897,6,4,9,,
JCVI advice on COVID-19 booster vaccines for those aged 18 to 39 and a second dose for ages 12 to 15 - https://t.co/IbfOwINwJL https://t.co/tlqBi4lRe7,1466128473202716674,0,0,0,,
Washington State Continues to Mandate COVID-19 Vaccination for Certain Workers https://t.co/9nj1SRg2Ju | by @jacksonlewispc,1466128472833597441,0,0,1,,
"Celebrity Cruises Changes Vaccine Requirement For Kids
https://t.co/11B9btaV2m https://t.co/qLaNnDbFOh",1466128465912950785,0,0,1,,
REPORT: 75 European Fully Vaccinated Athletes Have Died or Became Seriously Ill From “Sudden” Heart Attacks In the Past 5 Months https://t.co/4THpfovlTw,1466128465657167874,1,0,0,,
OMICRON = COVERUP for adverse reactions to the 💉,1466128464323354624,0,0,2,,
"Hi @wcchen, staff at the MRH permanent vaccination site are advising that they have not yet been provided with updated vaccination cards. Please advise.",1466128464159952904,0,0,0,,
"#France 🇨🇵 

Vaccine against #COVID19 
Which #Children might be affected?

https://t.co/5An7kTe7cy
#Omicron https://t.co/gcq08GDbLW",1466128458862501895,1,0,0,,
"https://t.co/5ZtBhFbE9u

All topsy turvy nonsense.  There is no virus.",1466128449584697347,0,0,0,,
Another variant = another reason to be vaccinated,1466128449551097862,0,0,0,,
lying about being vaccinated or not disclosing your vaccination status has got to be one of the most selfish things you can do as a team member...ESPECIALLY when you are told up front that you must be vaccinated to participate. What is WRONG with ppl?!! #imsoupset,1466128447034445826,2,1,7,,
"Buffalo Opera Unlimited presents Carmen, this Friday, December 3, at 7:30pm and this Sunday, December 5, at 2:30pm! Vaccine proof and masks required. For more information and tickets visit: https://t.co/bZoIeiXHMo https://t.co/MR1gun6vko",1466128443016372232,0,0,0,,
"Little publicised fact,  you should NOT have your booster jab if you've recently tested positive for #COVID19 you should wait 4 weeks post infection #Booster",1466128441028136961,0,0,0,,
"#BREAKING: The first case of the Omicron variant in the U.S. has been detected in California.

The person recently traveled from South Africa. They're fully vaccinated & have mild symptoms, according to the CDC. The person is self-quarantining.",1466128440860549124,0,1,3,,
"Peter Doocy asks Jen Psaki at the briefing: ""What ever happened to President Biden's promise to shut down the virus?"" 

""We're working on it, Peter.""

This comes after him asking why Biden is implementing vaccine mandates",1466128440684429319,7,1,17,,
"Over 7,000 Marines Unvaccinated as COVID-19 Vaccine Mandate Deadline Hits
No religious exemptions approved
*****
Repost.
Difficult to evaluate here. And content exceeds max limit.
**

https://t.co/Uf1QF9NR85
Bonus Rounds
**
https://t.co/oz7gEkQp2g
**",1466128440277422081,0,0,0,,
"ROFLMAO 

Biden’s vaccine mandates suffer back-to-back blows , more details : https://t.co/phlU3aAxYx",1466128439065432064,0,0,0,,
Seeing these official documents from the FDA on the vaccines makes me feel sick. We've had our back and forth with those vaccinated but there's something real about seeing it there uncovered in those documents. I just hope they finally wake up and limit the damage done.,1466128436091625479,0,0,1,,
Stay vaccinated. #KOMONews,1466128430211088390,0,0,0,,
"me: 🥰👗🌸🖤💜🤍☮️
the music I listen to: 💉🔪⚰️💦👅❄️ https://t.co/jjazBQQGYj",1466128428776579073,0,0,0,,
Please get vaccinated! I am officially begging everyone to do your part so we can return to normal. https://t.co/KwOhqMWCNE,1466128427891654657,0,0,0,,
